"NoticeId","Title","Sol#","Department/Ind.Agency","CGAC","Sub-Tier","FPDS Code","Office","AAC Code","PostedDate","Type","BaseType","ArchiveType","ArchiveDate","SetASideCode","SetASide","ResponseDeadLine","NaicsCode","ClassificationCode","PopStreetAddress","PopCity","PopState","PopZip","PopCountry","Active","AwardNumber","AwardDate","Award$","Awardee","PrimaryContactTitle","PrimaryContactFullname","PrimaryContactEmail","PrimaryContactPhone","PrimaryContactFax","SecondaryContactTitle","SecondaryContactFullname","SecondaryContactEmail","SecondaryContactPhone","SecondaryContactFax","OrganizationType","State","City","ZipCode","CountryCode","AdditionalInfoLink","Link","Description"
"d4df87a9abcd4365a3dbf7bdb50176a1","47--TUBE ASSEMBLY,METAL","SPE7M123U0641","DEPT OF DEFENSE","097","DEFENSE LOGISTICS AGENCY (DLA)","97AS","DLA LAND AND MARITIME","SPE7M1","2023-06-07 21:13:57.109-04","Combined Synopsis/Solicitation","Combined Synopsis/Solicitation","autocustom","2023-07-22","SBA","Total Small Business Set-Aside (FAR 19.5)","2023-06-22","332996","47","","","","","","Yes","","","","","","Questions regarding this solicitation should be emailed to the buyer listed in block 5 of the solicitation document which can be found under the Additional Information link. If the Additional Information link does not work, please go to https://www.dibbs.bsm.dla.mil/Solicitations/ and type the solicitation number in the Global Search box.","DibbsBSM@dla.mil","","","","","","","","OFFICE","OH","COLUMBUS","43218-3990","USA","","https://sam.gov/opp/d4df87a9abcd4365a3dbf7bdb50176a1/view","Proposed procurement for NSN 4710008635595 TUBE ASSEMBLY,METAL: Line 0001 Qty 87 UI EA Deliver To: By: 0120 DAYS ADO This Solicitation may result in an Automated IDC (Indefinite Delivery Contract). The term of the contract/order will be one year or until the aggregate total of orders placed against the contract/order reach 250000.00. The estimated number of orders per year is 12. The Guaranteed Minimum quantity will be 13. Items will be shipped to various CONUS and OCONUS (via consolidation and containerization point) DLA Depots. The solicitation is an RFQ and will be available at the link provided in this notice. Hard copies of this solicitation are not available. Digitized drawings and Military Specifications and Standards may be retrieved, or ordered, electronically. All responsible sources may submit a quote which, if timely received, shall be considered. Quotes must be submitted electronically."
"e5dceacf33344711be93a7a04eea501b","16--HOUSING,LANDING GEA","SPE4A723T358Z","DEPT OF DEFENSE","097","DEFENSE LOGISTICS AGENCY (DLA)","97AS","DLA AVIATION","SPE4A7","2023-06-07 21:13:57.092-04","Combined Synopsis/Solicitation","Combined Synopsis/Solicitation","autocustom","2023-07-15","","","2023-06-15","336413","16","","","","","","Yes","","","","","","Questions regarding this solicitation should be emailed to the buyer listed in block 5 of the solicitation document which can be found under the Additional Information link. If the Additional Information link does not work, please go to https://www.dibbs.bsm.dla.mil/Solicitations/ and type the solicitation number in the Global Search box.","DibbsBSM@dla.mil","","","","","","","","OFFICE","VA","RICHMOND","23237","USA","","https://sam.gov/opp/e5dceacf33344711be93a7a04eea501b/view","Proposed procurement for NSN 1620016545966 HOUSING,LANDING GEA: Line 0001 Qty 4 UI EA Deliver To: DLA DISTRIBUTION DEPOT HILL By: 0074 DAYS ADO Approved source is 82402 42252R23. The solicitation is an RFQ and will be available at the link provided in this notice. Hard copies of this solicitation are not available. Specifications, plans, or drawings are not available. All responsible sources may submit a quote which, if timely received, shall be considered. Quotes must be submitted electronically."
"ba57921b8ff24f3a8cee8d1d491d061b","43--PUMP,HYDRAULIC","SPE7M123U0642","DEPT OF DEFENSE","097","DEFENSE LOGISTICS AGENCY (DLA)","97AS","DLA LAND AND MARITIME","SPE7M1","2023-06-07 21:13:57.069-04","Combined Synopsis/Solicitation","Combined Synopsis/Solicitation","autocustom","2023-07-22","SBA","Total Small Business Set-Aside (FAR 19.5)","2023-06-22","333996","43","","","","","","Yes","","","","","","Questions regarding this solicitation should be emailed to the buyer listed in block 5 of the solicitation document which can be found under the Additional Information link. If the Additional Information link does not work, please go to https://www.dibbs.bsm.dla.mil/Solicitations/ and type the solicitation number in the Global Search box.","DibbsBSM@dla.mil","","","","","","","","OFFICE","OH","COLUMBUS","43218-3990","USA","","https://sam.gov/opp/ba57921b8ff24f3a8cee8d1d491d061b/view","Proposed procurement for NSN 4320009189487 PUMP,HYDRAULIC: Line 0001 Qty 61 UI EA Deliver To: By: 0101 DAYS ADO This Solicitation may result in an Automated IDC (Indefinite Delivery Contract). The term of the contract/order will be one year or until the aggregate total of orders placed against the contract/order reach 250000.00. The estimated number of orders per year is 12. The Guaranteed Minimum quantity will be 9. Items will be shipped to various CONUS and OCONUS (via consolidation and containerization point) DLA Depots. Approved sources are 56529 22289-100; 59375 2560085. The solicitation is an RFQ and will be available at the link provided in this notice. Hard copies of this solicitation are not available. Specifications, plans, or drawings are not available. All responsible sources may submit a quote which, if timely received, shall be considered. Quotes must be submitted electronically."
"3d085c2a00d046b6b40084aebaebdac4","20--LADDER,JACOB'S","SPE7MC23U0108","DEPT OF DEFENSE","097","DEFENSE LOGISTICS AGENCY (DLA)","97AS","DLA LAND AND MARITIME","SPE7MC","2023-06-07 21:13:56.997-04","Combined Synopsis/Solicitation","Combined Synopsis/Solicitation","autocustom","2023-07-22","SBA","Total Small Business Set-Aside (FAR 19.5)","2023-06-22","441222","20","","","","","","Yes","","","","","","Questions regarding this solicitation should be emailed to the buyer listed in block 5 of the solicitation document which can be found under the Additional Information link. If the Additional Information link does not work, please go to https://www.dibbs.bsm.dla.mil/Solicitations/ and type the solicitation number in the Global Search box.","DibbsBSM@dla.mil","","","","","","","","OFFICE","OH","COLUMBUS","43218-3990","USA","","https://sam.gov/opp/3d085c2a00d046b6b40084aebaebdac4/view","Proposed procurement for NSN 2090007533911 LADDER,JACOB'S: Line 0001 Qty 18 UI EA Deliver To: By: 0112 DAYS ADO This Solicitation may result in an Automated IDC (Indefinite Delivery Contract). The term of the contract/order will be one year or until the aggregate total of orders placed against the contract/order reach 250000.00. The estimated number of orders per year is 12. The Guaranteed Minimum quantity will be 2. Items will be shipped to various CONUS and OCONUS (via consolidation and containerization point) DLA Depots. The solicitation is an RFQ and will be available at the link provided in this notice. Hard copies of this solicitation are not available. Digitized drawings and Military Specifications and Standards may be retrieved, or ordered, electronically. All responsible sources may submit a quote which, if timely received, shall be considered. Quotes must be submitted electronically."
"62995e424f514dad935318da8beff8e5","53--HASP,HINGED","SPE7L123U2211","DEPT OF DEFENSE","097","DEFENSE LOGISTICS AGENCY (DLA)","97AS","DLA LAND AND MARITIME","SPE7L1","2023-06-07 21:13:56.41-04","Combined Synopsis/Solicitation","Combined Synopsis/Solicitation","autocustom","2023-07-22","","","2023-06-22","332510","53","","","","","","Yes","","","","","","Questions regarding this solicitation should be emailed to the buyer listed in block 5 of the solicitation document which can be found under the Additional Information link. If the Additional Information link does not work, please go to https://www.dibbs.bsm.dla.mil/Solicitations/ and type the solicitation number in the Global Search box.","DibbsBSM@dla.mil","","","","","","","","OFFICE","OH","COLUMBUS","43218-3990","USA","","https://sam.gov/opp/62995e424f514dad935318da8beff8e5/view","Proposed procurement for NSN 5340002348422 HASP,HINGED: Line 0001 Qty 641 UI EA Deliver To: By: 0113 DAYS ADO This Solicitation may result in an Automated IDC (Indefinite Delivery Contract). The term of the contract/order will be one year or until the aggregate total of orders placed against the contract/order reach 250000.00. The estimated number of orders per year is 10. The Guaranteed Minimum quantity will be 96. Items will be shipped to various CONUS and OCONUS (via consolidation and containerization point) DLA Depots. The solicitation is an RFQ and will be available at the link provided in this notice. Hard copies of this solicitation are not available. Digitized drawings and Military Specifications and Standards may be retrieved, or ordered, electronically. All responsible sources may submit a quote which, if timely received, shall be considered. Quotes must be submitted electronically."
"d9f17b087bb449609569a32146df4d27","53--BRACKET,MOUNTING","SPE7L123U2214","DEPT OF DEFENSE","097","DEFENSE LOGISTICS AGENCY (DLA)","97AS","DLA LAND AND MARITIME","SPE7L1","2023-06-07 21:13:56.28-04","Combined Synopsis/Solicitation","Combined Synopsis/Solicitation","autocustom","2023-07-22","SBA","Total Small Business Set-Aside (FAR 19.5)","2023-06-22","332510","53","","","","","","Yes","","","","","","Questions regarding this solicitation should be emailed to the buyer listed in block 5 of the solicitation document which can be found under the Additional Information link. If the Additional Information link does not work, please go to https://www.dibbs.bsm.dla.mil/Solicitations/ and type the solicitation number in the Global Search box.","DibbsBSM@dla.mil","","","","","","","","OFFICE","OH","COLUMBUS","43218-3990","USA","","https://sam.gov/opp/d9f17b087bb449609569a32146df4d27/view","Proposed procurement for NSN 5340016681188 BRACKET,MOUNTING: Line 0001 Qty 283 UI EA Deliver To: By: 0126 DAYS ADO This Solicitation may result in an Automated IDC (Indefinite Delivery Contract). The term of the contract/order will be one year or until the aggregate total of orders placed against the contract/order reach 250000.00. The estimated number of orders per year is 4. The Guaranteed Minimum quantity will be 42. Items will be shipped to various CONUS and OCONUS (via consolidation and containerization point) DLA Depots. Approved source is 1YWM6 12712-3104-05. The solicitation is an RFQ and will be available at the link provided in this notice. Hard copies of this solicitation are not available. Specifications, plans, or drawings are not available. All responsible sources may submit a quote which, if timely received, shall be considered. Quotes must be submitted electronically."
"46cf4ff4a7ff4547a2a04eb08ea063a5","10--CHUTE SECTION,AMMUN","SPE7L323U2446","DEPT OF DEFENSE","097","DEFENSE LOGISTICS AGENCY (DLA)","97AS","DLA LAND AND MARITIME","SPE7L3","2023-06-07 21:13:56.131-04","Combined Synopsis/Solicitation","Combined Synopsis/Solicitation","autocustom","2023-07-22","","","2023-06-22","332994","10","","","","","","Yes","","","","","","Questions regarding this solicitation should be emailed to the buyer listed in block 5 of the solicitation document which can be found under the Additional Information link. If the Additional Information link does not work, please go to https://www.dibbs.bsm.dla.mil/Solicitations/ and type the solicitation number in the Global Search box.","DibbsBSM@dla.mil","","","","","","","","OFFICE","OH","COLUMBUS","43218-3990","USA","","https://sam.gov/opp/46cf4ff4a7ff4547a2a04eb08ea063a5/view","Proposed procurement for NSN 1005012179623 CHUTE SECTION,AMMUN: Line 0001 Qty 53 UI EA Deliver To: By: 0137 DAYS ADO This Solicitation may result in an Automated IDC (Indefinite Delivery Contract). The term of the contract/order will be one year or until the aggregate total of orders placed against the contract/order reach 250000.00. The estimated number of orders per year is 5. The Guaranteed Minimum quantity will be 7. Items will be shipped to various CONUS and OCONUS (via consolidation and containerization point) DLA Depots. Approved sources are 76793 1211C24465; 76793 24465. The solicitation is an RFQ and will be available at the link provided in this notice. Hard copies of this solicitation are not available. Specifications, plans, or drawings are not available. All responsible sources may submit a quote which, if timely received, shall be considered. Quotes must be submitted electronically."
"6c33ca1db62e4ad89a11e9b4d6ef6ff5","Base Operating Support Services at Commander Fleet Activities Okinawa, Japan","N4008423R0052","DEPT OF DEFENSE","017","DEPT OF THE NAVY","1700","NAVAL FAC ENGINEERING CMD FAR EAST","N40084","2023-06-07 21:10:36.336-04","Solicitation","Solicitation","autocustom","2023-07-31","","","2023-06-15T14:00:00+09:00","561210","S216","","","","","","Yes","","","","null ","","Ross Yamato","ross.w.yamato.civ@us.navy.mil","046-816-9928","","","Ariel Bautista","ariel.a.bautista.civ@us.navy.mil","(315) 243-5625","","OFFICE","AP","FPO","96349-0013","USA","","https://sam.gov/opp/6c33ca1db62e4ad89a11e9b4d6ef6ff5/view","1.) THE SUBJECT REQUEST FOR PROPOSAL (RFP), N40084-23-R-0052, is for Base Operating Support Services for Commander Fleet Activities Okinawa, Japan. Please see the RFP, attachments, and any amendments for further details. This is an Indefinite Delivery/Indefinite Quantity type performance-based service contract comprised of Recurring and Non-Recurring work items. 2.) Contracting License Requirements: Any contract resulting from this solicitation will be awarded and performed in its entirety in the country of Japan. Contractors must be duly authorized to operate and conduct business in Japan and must fully comply with all laws, decrees, labor standards, and regulations of Japan during the performance of the contract. STATUS OF FORCES AGREEMENT: The U.S. Government WILL NOT offer, United States Official Contractor, status under Article XIV of the U.S.- Japan Status of Forces Agreement (SOFA) to any offeror awarded a contract under this solicitation; NOR WILL the U.S. Government certify any employees of a contractor as, Members of the Civilian Component, under Article I(b) of the SOFA. 3.) Interested offerors can view and/or download the solicitation from the Government Point of Entry (GPE), https://www.sam.gov/. Hard copies will not be provided. It is the offerors responsibility to check the websites daily for any amendments to this solicitation. All Offerors (i.e., whether individually or as a joint venture, etc.) responding to this solicitation must be registered and have an active status in the System for Award Management (SAM) database at the time an offer is submitted to be eligible for award. For more information please go to https://www.sam.gov, or by calling 866-606-8220 or 334-206-7828 for international calling and complete the provisions associated with the annual representations and certifications identified in the Federal Acquisition Regulation (FAR) Subpart 4.1202 and Defense Federal Acquisition Regulation Supplement (DFARS) Subpart 204.1202.An Offeror is required to be registered in SAM when submitting it?s offer/quotation/bid, and shall continue to be registered at all relevant times, i.e., time of award, during contract performance, and through final payment of the contract resulting from this solicitation. CAUTION: All offerors are required to be registered in SAM at the time their offer is submitted. Offerors with no active SAM registration upon receipt of their offer shall be considered ineligible for award. A contract CANNOT be awarded to a contractor not registered in SAM with ACTIVE status. Remember to review the NAICS codes listed in your record and make sure that you have listed the NAICS code for this procurement. 4.) In accordance with DFARS 252.204-7019, National Institute of Standards and Technology (NIST) Special Publication (SP) 800-171 is applicable. In order to be considered for an award, the Offeror SHALL have a current assessment (i.e., not more than 3 years old unless a lesser time is specified in the solicitation) (see DFARS 252.204-7020) for each covered contractor information system that is relevant to the offer, contract, task order, or delivery order. The Basic, Medium, and High NIST SP 800-171 DoD Assessments are described in the NIST SP 800-171 DoD Assessment Methodology located at https://www.acq.osd.mil/asda/dpc/cp/cyber/safeguarding.html#nistSP800171. (1) The Offeror shall verify that summary level scores of a current NIST SP 800-171 DoD Assessment (i.e., not more than 3 years old unless a lesser time is specified in the solicitation) are posted in the Supplier Performance Risk System (SPRS) (https://www.sprs.csd.disa.mil/) for all covered contractor information system relevant to the offer. (2) If the Offeror does not have a summary level scores of a current NIST SP 800-171 DoD Assessment (i.e., not more than 3 years old unless a lesser time is specified in the solicitation) posted in SPRS, the Offeror may conduct and submit a Basic Assessment to mailto:webptsmh@navy.mil for posting to SPRS in the format identified in paragraph (d) of DFARS 252.204-7019. Please be advised that prior to award of a contract, contractors are required to implement NIST SP 800-171, in accordance with DFARS 252.204-7012, and are REQUIRED at time of award to have at least a Basic NIST SP 800-171 DoD Assessment that is current. The Contracting Officer will verify that summary level scores of a current NIST SP 800-171 DoD Assessment (i.e., not more than 3 years old unless a lesser time is specified in the solicitation) are posted in the SPRS (See DFARS 252.204-7019), prior to award. Please note the assessment must be for the, offeror, so if your firm is a JV or LLC, the assessment must be completed for the JV or LLC."
"a36116e355854a23b90a74bb55675b30","LCLS-II-HE High Power RF Waveguide Isolators","RFP_SLAC_335897","ENERGY, DEPARTMENT OF","089","ENERGY, DEPARTMENT OF","8900","SLAC Natl Accel Lab -DOE Contractor","899040","2023-06-07 21:10:30.705-04","Combined Synopsis/Solicitation","Combined Synopsis/Solicitation","auto15","2023-07-07","","","2023-06-22T17:00:00-07:00","334516","6640","","","","","","Yes","","","","","","Perry Rostrata","rostrata@slac.stanford.edu","6509263759","","","Giang Ngo","giangn@slac.stanford.edu","6509263975","","OFFICE","CA","Menlo Park","94025","USA","","https://sam.gov/opp/a36116e355854a23b90a74bb55675b30/view","You are invited to submit a firm fixed price proposal in accordance with Line Items in Section B (Supplies or Services and Prices/Costs) of this RFP and the proposal preparation requirements other applicable provided documents. Your proposal must be received no later than�June 22, 2023 @ 5:00pm PST and be valid for 90 days after submission.� Submissions must be provided with electronic files in PDF format.� Please carefully review attached SLAC RFP 335897�for further details and instructions. Offeror�s Request for Clarifications (Attachment 5 of RFP Section J) are due by��5:00pm PST June 13, 2023. Any clarifications must be submitted prior to proposal to the Procurement Specialist."
"aeab7bdd4da64d8d8b34ed29cdc19b44","Plum Island East Pier Rehab","140FC223R0006","INTERIOR, DEPARTMENT OF THE","014","US FISH AND WILDLIFE SERVICE","1448","FWS, CONSTRUCTION A/E TEAM 2","140FC2","2023-06-07 21:09:17.298-04","Solicitation","Presolicitation","auto15","2023-07-21","SBA","Total Small Business Set-Aside (FAR 19.5)","2023-07-06T12:00:00-05:00","237990","Z2PZ","","Door County","WI","","","Yes","","","","","","Breske, Tiffany","Tiffany_Breske@fws.gov","6127135187","(612) 713","","","","","","OFFICE","VA","Falls Church","22041","USA","","https://sam.gov/opp/aeab7bdd4da64d8d8b34ed29cdc19b44/view","PROJECT LOCATION: U.S. Fish & Wildlife Service, Green Bay National Wildlife Refuge, managed by the Horicon National Wildlife Refuge & Leopold Wetland Management District Complex in Mayville, Wisconsin ESTIMATED MAGNITUDE: The magnitude of this requirement in terms of physical characteristics and estimated price range is between $1,000,000.00 and $5,000,000.00. SOCIOECONOMIC PROGRAMS: Potential Offerors are advised that this procurement is a Total Small Business Set-aside without further socio-economic set aside in accordance with FAR 19.203(c). The North American Industry Classification Code (NAICS) is 237990, Other Heavy and Civil Engineering Construction, with a size standard of $45 million. The Solicitation Package is available via electronic commerce on SAM.gov. The Solicitation Package includes, at a minimum, the following: Specifications, Drawings, and Prevailing Wage Determinations. Please ensure you have a complete downloaded Solicitation Package before submitting your Proposal. It is the Contractor's responsibility to ensure that they receive all appropriate solicitation documents to submit a competitive Proposal. Please contact Tiffany Breske, Contracting Officer, via email at tiffany_breske@fws.gov for any questions concerning this announcement. PROJECT CONSISTS OF: The USFWS, Green Bay National Wildlife Refuge, managed by the Horicon National Wildlife Refuge & Leopold Wetland Management District Complex in Mayville, Wisconsin, seeks to rehabilitate the historic East Pier located on Plum Island in Door County, Wisconsin. The East Pier is contributing structures to the Plum Island Life-Saving and Light Station Historic District listed in the National Register of Historic Places (NRHP). All proposed construction work for NRHP listed properties located on Plum Island must meet the Secretary of the Interior's Standards for the Treatment of Historic Properties. The work includes, but is not limited to, the condition assessment of timber cribbing/riprap/ decking (including disassembling the pier components, condition assessment of said components, and reconstruction of the pier to the requirements of the plans/specifications,) testing, timber cribbing replacement, decking replacement, disposal of unsuitable materials, riprap placement, pedestrian handrail/guardrail installation, signage installation, pier ladder installation, cleat installation, and erosion/sediment control BMPs installation/management. SITE VISIT: Offerors are urged and expected to inspect the site where the work will be performed. Site visit details are found in Clause 52.236-27."
"bed1018f81aa40cba526fb86342635d1","SINGLE-TRADE INDEFINITE DELIVERY INDEFINITE QUANTITY CONTRACT (IDIQ) FOR VARIOUS PAVING PROJECTS FOR MARINE CORPS AIR STATION (MCAS) MIRAMAR AND MARINE CORPS RECRUIT DEPOT (MCRD), SAN DIEGO, CA","N6247323D3002","DEPT OF DEFENSE","017","DEPT OF THE NAVY","1700","NAVFAC SOUTHWEST","N62473","2023-06-07 21:08:38.591-04","Award Notice","Award Notice","auto15","2023-06-22","8AN","8(a) Sole Source (FAR 19.8)","","237310","Z2LB","","San Diego","CA","92145","USA","Yes","N6247323D3002","2023-06-07","4500000.00","EXCEL CONCRETE CONSTRUCTION, INC. Lytle Creek CA 92356 USA","","Boris Asnis","boris.a.asnis.civ@us.navy.mil","","","","","","","","OFFICE","CA","SAN DIEGO","92132-5000","USA","","https://sam.gov/opp/bed1018f81aa40cba526fb86342635d1/view","SINGLE-TRADE INDEFINITE DELIVERY INDEFINITE QUANTITY CONTRACT (IDIQ) FOR VARIOUS PAVING PROJECTS FOR MARINE CORPS AIR STATION (MCAS) MIRAMAR AND MARINE CORPS RECRUIT DEPOT (MCRD), SAN DIEGO, CA"
"a9b779b9c3ed48b896738aa6c6a0b581","Base Operating Support Services at Commander Fleet Activities Okinawa, Japan","N4008423R0052","DEPT OF DEFENSE","017","DEPT OF THE NAVY","1700","NAVAL FAC ENGINEERING CMD FAR EAST","N40084","2023-06-07 21:08:34.433-04","Solicitation","Solicitation","autocustom","2023-07-31","","","2023-06-15T14:00:00+09:00","561210","S216","","","","","","Yes","","","","null ","","Ross Yamato","ross.w.yamato.civ@us.navy.mil","046-816-9928","","","Ariel Bautista","ariel.a.bautista.civ@us.navy.mil","(315) 243-5625","","OFFICE","AP","FPO","96349-0013","USA","","https://sam.gov/opp/a9b779b9c3ed48b896738aa6c6a0b581/view","1.) THE SUBJECT REQUEST FOR PROPOSAL (RFP), N40084-23-R-0052, is for Base Operating Support Services for Commander Fleet Activities Okinawa, Japan. Please see the RFP, attachments, and any amendments for further details. This is an Indefinite Delivery/Indefinite Quantity type performance-based service contract comprised of Recurring and Non-Recurring work items. 2.) Contracting License Requirements: Any contract resulting from this solicitation will be awarded and performed in its entirety in the country of Japan. Contractors must be duly authorized to operate and conduct business in Japan and must fully comply with all laws, decrees, labor standards, and regulations of Japan during the performance of the contract. STATUS OF FORCES AGREEMENT: The U.S. Government WILL NOT offer, United States Official Contractor, status under Article XIV of the U.S.- Japan Status of Forces Agreement (SOFA) to any offeror awarded a contract under this solicitation; NOR WILL the U.S. Government certify any employees of a contractor as, Members of the Civilian Component, under Article I(b) of the SOFA. 3.) Interested offerors can view and/or download the solicitation from the Government Point of Entry (GPE), https://www.sam.gov/. Hard copies will not be provided. It is the offerors responsibility to check the websites daily for any amendments to this solicitation. All Offerors (i.e., whether individually or as a joint venture, etc.) responding to this solicitation must be registered and have an active status in the System for Award Management (SAM) database at the time an offer is submitted to be eligible for award. For more information please go to https://www.sam.gov, or by calling 866-606-8220 or 334-206-7828 for international calling and complete the provisions associated with the annual representations and certifications identified in the Federal Acquisition Regulation (FAR) Subpart 4.1202 and Defense Federal Acquisition Regulation Supplement (DFARS) Subpart 204.1202.An Offeror is required to be registered in SAM when submitting it?s offer/quotation/bid, and shall continue to be registered at all relevant times, i.e., time of award, during contract performance, and through final payment of the contract resulting from this solicitation. CAUTION: All offerors are required to be registered in SAM at the time their offer is submitted. Offerors with no active SAM registration upon receipt of their offer shall be considered ineligible for award. A contract CANNOT be awarded to a contractor not registered in SAM with ACTIVE status. Remember to review the NAICS codes listed in your record and make sure that you have listed the NAICS code for this procurement. 4.) In accordance with DFARS 252.204-7019, National Institute of Standards and Technology (NIST) Special Publication (SP) 800-171 is applicable. In order to be considered for an award, the Offeror SHALL have a current assessment (i.e., not more than 3 years old unless a lesser time is specified in the solicitation) (see DFARS 252.204-7020) for each covered contractor information system that is relevant to the offer, contract, task order, or delivery order. The Basic, Medium, and High NIST SP 800-171 DoD Assessments are described in the NIST SP 800-171 DoD Assessment Methodology located at https://www.acq.osd.mil/asda/dpc/cp/cyber/safeguarding.html#nistSP800171. (1) The Offeror shall verify that summary level scores of a current NIST SP 800-171 DoD Assessment (i.e., not more than 3 years old unless a lesser time is specified in the solicitation) are posted in the Supplier Performance Risk System (SPRS) (https://www.sprs.csd.disa.mil/) for all covered contractor information system relevant to the offer. (2) If the Offeror does not have a summary level scores of a current NIST SP 800-171 DoD Assessment (i.e., not more than 3 years old unless a lesser time is specified in the solicitation) posted in SPRS, the Offeror may conduct and submit a Basic Assessment to mailto:webptsmh@navy.mil for posting to SPRS in the format identified in paragraph (d) of DFARS 252.204-7019. Please be advised that prior to award of a contract, contractors are required to implement NIST SP 800-171, in accordance with DFARS 252.204-7012, and are REQUIRED at time of award to have at least a Basic NIST SP 800-171 DoD Assessment that is current. The Contracting Officer will verify that summary level scores of a current NIST SP 800-171 DoD Assessment (i.e., not more than 3 years old unless a lesser time is specified in the solicitation) are posted in the SPRS (See DFARS 252.204-7019), prior to award. Please note the assessment must be for the, offeror, so if your firm is a JV or LLC, the assessment must be completed for the JV or LLC."
